post_id,text,time,timestamp,images_description,comments,shares,comments_full,reactors,reactions,reaction_count
907756300716759,Vũ Trụ Người Nhện của Sony chào đón phim dành riêng cho Nữ anh hùng #MadameWeb hứa hẹn là bộ phim bom tấn đối đầu với Spider-Man năm 2024!,2023-11-15 22:02:13,1700060533,[],0,0,[],[],"{'thích': 11, 'yêu thích': 2}",13
907691994056523,"Khi Từng Quen còn chưa hết hot và Bé Ơi Từ Từ hiện đang tăng nhiệt liên tục, Wren Evans lại tiếp tục cho ra mắt phiên bản Piano Session của Call Me collab cùng L'OFFICIEL Vietnam và CHANEL!",2023-11-15 21:30:56,1700058656,[],26,36,"[{'comment_id': '361069166437409', 'comment_url': 'https://facebook.com/361069166437409', 'commenter_id': '100044471918044', 'commenter_url': 'https://facebook.com/daiphatthanh.sound?eav=AfaND6tH45nKMI-RftgsO5-aiCXQHE6-3wgEWlHdIEeZKbBTfr4lVnTqdiuF5CKs3gY&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Đài Phát Thanh.', 'commenter_meta': 'Tác giả', 'comment_text': 'Nghe tại: https://\nwww.youtube.com/\nwatch?v=JDao1iGN\n9Fg', 'comment_time': datetime.datetime(2023, 11, 14, 23, 17), 'comment_image': 'https://www.youtube.com/watch?v=JDao1iGN9Fg&fbclid=IwAR2ZsicBMx4-NeQFiUj5DWFO_offZ86h-SVqPx4o8ZzJmyihghFFTKfX9E8', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '328071089923271', 'comment_url': 'https://facebook.com/328071089923271', 'commenter_id': '100040201267352', 'commenter_url': 'https://facebook.com/bichtram.nguyenle.54?eav=AfZKHTMZltcPqMtsYZ8O48DCbQ44vH8yk_rkbTRdhLlVJcGhZo6NCtjyOpk6h3Cji68&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Nguyễn Yến Nhii', 'commenter_meta': None, 'comment_text': 'Lúc đầu nhìn tưởng Mark NCT huhu cú tuôi😭', 'comment_time': datetime.datetime(2023, 11, 14, 23, 28), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1748535668892542', 'comment_url': 'https://facebook.com/1748535668892542', 'commenter_id': '100079502622849', 'commenter_url': 'https://facebook.com/profile.php?id=100079502622849&eav=AfaqGuwbzdhHb9S5jDpGejlCqpUYiJxoe5pS1XZQifHBMbd8_OqbU8Oo6C85o8OQBe8&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Trần Ngọc', 'commenter_meta': None, 'comment_text': 'Đẹp trai, hát hay, học giỏi 😭😭😭 hết cứu thiệc', 'comment_time': datetime.datetime(2023, 11, 14, 23, 52), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '184284211412591', 'comment_url': 'https://facebook.com/184284211412591', 'commenter_id': '100021688313537', 'commenter_url': 'https://facebook.com/hwathanhthu?eav=Afajeyk68S_KibBO9xSaOA0qgfFfx92XNcy47kXAeaFBPWgWaAmYEPWNE1OAt0h_W_U&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Hứa Thanh Thư', 'commenter_meta': 'Fan cứng', 'comment_text': 'iu quá', 'comment_time': datetime.datetime(2023, 11, 14, 23, 57), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '885021729904143', 'comment_url': 'https://facebook.com/885021729904143', 'commenter_id': '100012242297913', 'commenter_url': 'https://facebook.com/profile.php?id=100012242297913&eav=AfaAFtHqF2Z3Ra3uvCMtfTI8_DHeqZVqH8qYhqqJiyBszzGDStGSoV44TNbew9YDD-c&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Thu Nghĩa', 'commenter_meta': None, 'comment_text': '🫶🏻', 'comment_time': datetime.datetime(2023, 11, 14, 23, 51), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '169286059543991', 'comment_url': 'https://facebook.com/169286059543991', 'commenter_id': '100025230410302', 'commenter_url': 'https://facebook.com/tramanhnguyen1812?eav=AfZ30aSLNK_ad4hiuk1AW6E7q63q7eVjDBZ81nMbjJ8GiabLKh-zFCDWf1vbWohu90s&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Tram Anh Tran Nguyen', 'commenter_meta': None, 'comment_text': 'Mai Linh', 'comment_time': datetime.datetime(2023, 11, 14, 23, 22), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_0KlxkBZwTJgSV9p2pDQkaZcuO9nFP4R72nyZmCnWKIxG_MSUbtZ_uBFHkKhQVvjgeou7ijfWCAKaRfSRFqQS9RcziMUL4BTtfpxJ2KfylUgpq.png?ccb=10-5&oh=00_AfAN-DriPKe9pJpff81VL2GTRfOu-B2NGN7yHB9B1KauLw&oe=657C5813&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Mai Linh', 'link': 'https://facebook.com/profile.php?id=100069273891064&eav=Afb8VQwSBu-kilpVhc78RlK4k5zHJXNJWWPM5j4L996xQpt2eSnPwmWuiGfIyt5YqdA&fref=pb&paipv=0', 'type': 'wow'}], 'comment_reactions': {'wow': 1}, 'comment_reaction_count': 1, 'replies': []}, {'comment_id': '6742104152533496', 'comment_url': 'https://facebook.com/6742104152533496', 'commenter_id': '562837486', 'commenter_url': 'https://facebook.com/vy.cua?eav=AfZeOM_f3JlRUFQzpd001tFb__ZhzdBLBTkKmh95bUtDkSnEBoFe138BHgvB2yZXOnM&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Vy Cua', 'commenter_meta': None, 'comment_text': 'Nguyễn Đăng Chung Nghĩa', 'comment_time': datetime.datetime(2023, 11, 14, 23, 27), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': [{'comment_id': '2067923910212308', 'comment_url': 'https://facebook.com/2067923910212308', 'commenter_id': '100013337983818', 'commenter_url': 'https://facebook.com/profile.php?id=100013337983818&eav=AfZrtjc7z_U9cmKBLZmnkZd_Txd_9WMxxTYNl9HwlVf_asaYmzghO3RBBHk3oos-VKg&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Nguyễn Đăng Chung Nghĩa', 'commenter_meta': None, 'comment_text': 'Vy Cua cua nghe thêm từng quen khá bảnh nữa đỉnh luôn', 'comment_time': datetime.datetime(2023, 11, 14, 23, 39), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCOQ0OWAF2QA159OMicf4nRq_KG3PGrA02NGWcpTqlsDg&oe=657C4D67&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Vy Cua', 'link': 'https://facebook.com/vy.cua?eav=Afaxnb8JZ9kv0fSrQOxlGJrppTvNdRWCppuJwtkk4SnhLD-PSLzxsX-hvJPcfd7ajLA&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}, {'comment_id': '2000902866956150', 'comment_url': 'https://facebook.com/2000902866956150', 'commenter_id': '562837486', 'commenter_url': 'https://facebook.com/vy.cua?eav=AfbdIbRo9uD5e4kydXwrRzHj3U-Co628AjBWcr8mSX_0EKEMm2cqS3EzKpW_Vbg_Eqk&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Vy Cua', 'commenter_meta': None, 'comment_text': 'Nguyễn Đăng Chung Nghĩa noooo', 'comment_time': datetime.datetime(2023, 11, 14, 23, 40), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCOQ0OWAF2QA159OMicf4nRq_KG3PGrA02NGWcpTqlsDg&oe=657C4D67&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Nguyễn Đăng Chung Nghĩa', 'link': 'https://facebook.com/profile.php?id=100013337983818&eav=AfbUXKkEhXAvLboyY9ajXUGoX0Dr9-UzBoWbYGqo9kFhmkeWFvD8ygIGSBdwsm5MRGA&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}]}, {'comment_id': '277914734716669', 'comment_url': 'https://facebook.com/277914734716669', 'commenter_id': '100004151221771', 'commenter_url': 'https://facebook.com/hoang.dat.353?eav=AfZqQP5MPmBlXNVAUnxFP1o8P1lk9lPol8N5NYzEu-G1T7PRZCh5u9bmqZXA-6hSWcU&fref=nf&rc=p&refid=52&__tn__=%7ER&paipv=0', 'commenter_name': 'Hoàng Đạt', 'commenter_meta': None, 'comment_text': 'Tiền hát đủ tiền thuê bọn này pr không', 'comment_time': datetime.datetime(2023, 11, 14, 23, 25), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '340436625344025', 'comment_url': 'https://facebook.com/340436625344025', 'commenter_id': '100041571305038', 'commenter_url': 'https://facebook.com/nguyen.hoangthy.18?eav=AfY3QRRn2JGXSVZIGxleZGm3tJkChI-mioLVzIxdSO_kaiujGV_Od7Cri1a-AJKj23s&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Hoang Thy Chuci', 'commenter_meta': None, 'comment_text': 'cái bé ơi từ từ released hộ phát ê', 'comment_time': datetime.datetime(2023, 11, 14, 23, 20), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1115175582848935', 'comment_url': 'https://facebook.com/1115175582848935', 'commenter_id': '100017191394967', 'commenter_url': 'https://facebook.com/rjfjdnfjjdkjwnx?eav=AfbO1RV4LbY7aHqjpdyIYoLNMLszT87Vy8rSZj_jtFAlmvc-i_P8d7DciqfYtvUFNKs&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Phương Thảo', 'commenter_meta': None, 'comment_text': 'Anh Thu chỉ cách vặn grrrr ơi', 'comment_time': datetime.datetime(2023, 11, 14, 23, 21), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCOQ0OWAF2QA159OMicf4nRq_KG3PGrA02NGWcpTqlsDg&oe=657C4D67&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Anh Thu', 'link': 'https://facebook.com/profile.php?id=100076350168126&eav=AfZ_7mZ76MvzCfassvxgrHTAcaymWhCmPK5oS35HG486UCuW5t8tenZtMjdGaabgGEM&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1, 'replies': []}, {'comment_id': '603217951872714', 'comment_url': 'https://facebook.com/603217951872714', 'commenter_id': '100073600763736', 'commenter_url': 'https://facebook.com/profile.php?id=100073600763736&eav=AfbNafnkaihyC8CQ0jYj9-edJUxycuiSHxtnt9Ij45bNVbgqXJP81PqvvglwKFYojg0&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Na Lê', 'commenter_meta': None, 'comment_text': '🥺🥺', 'comment_time': datetime.datetime(2023, 11, 14, 23, 50), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '376956991337697', 'comment_url': 'https://facebook.com/376956991337697', 'commenter_id': '100087890464762', 'commenter_url': 'https://facebook.com/profile.php?id=100087890464762&eav=AfZ4Tk0t2irVoWRiRsiOIZOBlA8ePVnOqff4zJo0WxIyah5_QNuXnL_9symfYGp24dc&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Nhã Vy', 'commenter_meta': None, 'comment_text': 'Ra nhạc chăm vãi', 'comment_time': datetime.datetime(2023, 11, 14, 23, 27), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1069695570707158', 'comment_url': 'https://facebook.com/1069695570707158', 'commenter_id': '100034604316815', 'commenter_url': 'https://facebook.com/realcrab.174?eav=AfblyB3M91wRkb2viyNnjG7yCzufbhJf4bOScWlVpVdCrktbFY-2RfPruTbuTp_cBHM&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Đào Phúc Hưng', 'commenter_meta': 'Fan cứng', 'comment_text': 'Dương Thị Thuỳ Trang', 'comment_time': datetime.datetime(2023, 11, 14, 23, 34), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': [{'comment_id': '870982497745607', 'comment_url': 'https://facebook.com/870982497745607', 'commenter_id': '100063482019275', 'commenter_url': 'https://facebook.com/tarndoo?eav=AfbYPo66GpVpFY1FnDZ3BgBzxyMlVq-UNOsg0SCJj7249A-H7PHmpGbrS7p5C-gT1RY&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Dương Thị Thuỳ Trang', 'commenter_meta': None, 'comment_text': 'Đào Phúc Hưng cỵ cần bản trên tiktok em gửi mà chưa có trên spotify', 'comment_time': datetime.datetime(2023, 11, 14, 23, 48), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]}, {'comment_id': '306671415502156', 'comment_url': 'https://facebook.com/306671415502156', 'commenter_id': '100059386621893', 'commenter_url': 'https://facebook.com/profile.php?id=100059386621893&eav=Afb9vPrARMSK0aJLV7B6KEscSWloQJ64jz1X75pUGrZ5V0dTKeN3jkQWPPL-BQ9Siac&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Bùi Hằng', 'commenter_meta': None, 'comment_text': 'Minh Châu này á', 'comment_time': datetime.datetime(2023, 11, 14, 23, 20), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfAgnfhOFY7gTAESzfoTy8LKwyE-xAEpPG_48oFw7KQlNA&oe=657C479F&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Minh Châu', 'link': 'https://facebook.com/profile.php?id=100088046210805&eav=AfYdOyWkcTrue9oRb5ivIYfvpFW7SBZGiIh-ybqV-mB__nLzHNsVGfZmWS7iNKU4EPI&fref=pb&paipv=0', 'type': 'love'}], 'comment_reactions': {'love': 1}, 'comment_reaction_count': 1, 'replies': [{'comment_id': '3182363422069691', 'comment_url': 'https://facebook.com/3182363422069691', 'commenter_id': '100088046210805', 'commenter_url': 'https://facebook.com/profile.php?id=100088046210805&eav=AfbNiglIRutGApg261HiLGls68dhB-0fDfIB7JN8g7d9gtjkaVA11thdrVK_Dxjj_YY&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Minh Châu', 'commenter_meta': None, 'comment_text': 'Bùi Hằng uh', 'comment_time': datetime.datetime(2023, 11, 14, 23, 22), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCOQ0OWAF2QA159OMicf4nRq_KG3PGrA02NGWcpTqlsDg&oe=657C4D67&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Bùi Hằng', 'link': 'https://facebook.com/profile.php?id=100059386621893&eav=Afbti60mVfdiv3HDIjx908thhydfnTAggawOCjXYbRPJ_WSjz1b_y1e94FlgNX3YwB0&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}, {'comment_id': '365727619235209', 'comment_url': 'https://facebook.com/365727619235209', 'commenter_id': '100059386621893', 'commenter_url': 'https://facebook.com/profile.php?id=100059386621893&eav=AfaM23UqZxa0mjjUyghk9U5B-J3tJgeMlQLFa4wbyR0MYvxHS_dHgbospzcE5xpBIwc&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Bùi Hằng', 'commenter_meta': None, 'comment_text': 'Minh Châu phóng đi :))', 'comment_time': datetime.datetime(2023, 11, 14, 23, 58), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]}, {'comment_id': '316827437861837', 'comment_url': 'https://facebook.com/316827437861837', 'commenter_id': '100021972786519', 'commenter_url': 'https://facebook.com/profile.php?id=100021972786519&eav=AfaYwdqqrN9XVghwOYhGPti2vVTXCIOeEpu7Z6SrVNEkVKzbkB-cpPX47qUOZWyaniU&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Diệp Lâm', 'commenter_meta': None, 'comment_text': 'Tran Ngoc T Anh đúng ck', 'comment_time': datetime.datetime(2023, 11, 14, 23, 28), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '658001273153668', 'comment_url': 'https://facebook.com/658001273153668', 'commenter_id': '100007226674433', 'commenter_url': 'https://facebook.com/anhthu.520.1610?eav=AfbOgBdfWvPDVo3wCjUezaihvhoX_-O0WlmEXXhurAFzSCzbjz6URxPKUSwztfuD17w&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Anh Thư', 'commenter_meta': None, 'comment_text': 'Thoại Nhi', 'comment_time': datetime.datetime(2023, 11, 14, 23, 33), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': [{'comment_id': '1408649999688005', 'comment_url': 'https://facebook.com/1408649999688005', 'commenter_id': '100013324207789', 'commenter_url': 'https://facebook.com/thoainhi.2002?eav=AfbXUkp-Fg_BlkaG-qi8BkYNvtkwT6JyXlenbCOxweB9jgP6ZFgelTrdEKtRHTY8wQw&fref=nf&rc=p&__tn__=R&paipv=0', 'commenter_name': 'Thoại Nhi', 'commenter_meta': None, 'comment_text': 'Anh Thư quá trời r', 'comment_time': datetime.datetime(2023, 11, 14, 23, 41), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An_F9bJG7govfshSMBkvcRLcxT0jmiXVYKtr7lgH5AHgUrjjpZ1OD0xyxXYgf7arc0lWgCdrR_KN4Mg7RSN3Gm3W6Gg03N1tQ-ZXzVvFJ_KvvB4.png?ccb=10-5&oh=00_AfCOQ0OWAF2QA159OMicf4nRq_KG3PGrA02NGWcpTqlsDg&oe=657C4D67&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Anh Thư', 'link': 'https://facebook.com/anhthu.520.1610?eav=AfZHVDuPeccWpGII0np6-0HMmwZBYJwSjkSioDBouUPgF5dzVOf9Ow9FvWKaOTPdUDg&fref=pb&paipv=0', 'type': 'haha'}], 'comment_reactions': {'haha': 1}, 'comment_reaction_count': 1}]}, {'comment_id': '1050627246138891', 'comment_url': 'https://facebook.com/1050627246138891', 'commenter_id': '100034819720815', 'commenter_url': 'https://facebook.com/caohoang.tran.16?eav=AfZ_R1BGBpSD5N9Ayq5txHnZgdSCH6ytyjDry3AbgqOPdinWeHLdfulJr3Wg6WOc7os&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Cao Hoang Tran', 'commenter_meta': None, 'comment_text': 'Cao Hoang Tran', 'comment_time': datetime.datetime(2023, 11, 14, 23, 37), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/v/t39.1997-6/83640226_953860661742958_8297483048391664602_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=fc3f23&efg=eyJpIjoidCJ9&_nc_eui2=AeFWz4cSybjy9hwKtaYjMb-UMNLA5bcuTosw0sDlty5OizaM4GTWJyJ1uhlw1TQQR1zON-3YAHVPrO6cC7KvzRPR&_nc_ohc=fwNuiKcIdv0AX95twYR&_nc_ht=scontent.fhan2-4.fna&oh=00_AfCA6v3oxmqhnyfkQofGDXvYuZwOJOgspWro6rIvrXAKzQ&oe=655918F7', 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None, 'replies': []}, {'comment_id': '1069331407397037', 'comment_url': 'https://facebook.com/1069331407397037', 'commenter_id': '100075146135830', 'commenter_url': 'https://facebook.com/profile.php?id=100075146135830&eav=AfbHrK1GOfVvxcrwg6rhtNASU0E3KnCZzYd5WeMLfH0B-qtlLnAGYXaavqzm87sP6ek&fref=nf&rc=p&refid=52&__tn__=R&paipv=0', 'commenter_name': 'Quế Anh', 'commenter_meta': None, 'comment_text': 'Tr Bảo Ngọc Sơn Mai mê', 'comment_time': datetime.datetime(2023, 11, 14, 23, 21), 'comment_image': 'https://scontent.fhan2-4.fna.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AfAgnfhOFY7gTAESzfoTy8LKwyE-xAEpPG_48oFw7KQlNA&oe=657C479F&_nc_sid=7da55a', 'comment_reactors': [{'name': 'Tr Bảo Ngọc', 'link': 'https://facebook.com/profile.php?id=100082075701961&eav=AfYFzgX1jNDud6-3lEN8tEMBuyzBUHdAsRewAR01eUE-_PW2jnyI55IypKXeymk1Nq0&fref=pb&paipv=0', 'type': 'love'}], 'comment_reactions': {'love': 1}, 'comment_reaction_count': 1, 'replies': []}]",[],"{'thích': 887, 'yêu thích': 402, 'haha': 3, 'wow': 1, 'thương thương': 10, 'buồn': 1}",1304
